d14,ad,day7,m1,m3,m6,m12,m18,m24,m60
0,2018-06-28,-1.0,6.0,12.0,20.0,49.0,63.0,63.0,63.0
1,2018-06-28,-1.0,2.0,19.0,45.0,58.0,61.0,61.0,62.0
0,2018-06-28,-1.0,-1.0,-1.0,4.0,42.0,44.0,44.0,44.0
0,2018-06-28,5.0,15.0,28.0,68.0,87.0,104.0,107.0,110.0
0,2018-06-28,2.0,7.0,33.0,56.0,70.0,75.0,75.0,75.0
0,2018-06-28,9.0,20.0,68.0,77.0,123.0,129.0,130.0,130.0
0,2018-06-28,10.0,23.0,37.0,41.0,50.0,51.0,51.0,51.0
0,2018-06-28,5.0,7.0,23.0,42.0,86.0,95.0,95.0,95.0
0,2018-06-28,-1.0,2.0,17.0,17.0,22.0,22.0,22.0,22.0
0,2018-06-28,-1.0,8.0,17.0,18.0,29.0,33.0,33.0,33.0
0,2018-06-28,3.0,7.0,14.0,18.0,38.0,62.0,69.0,77.0
0,2018-06-28,11.0,25.0,45.0,45.0,45.0,45.0,45.0,45.0
0,2018-06-28,-1.0,7.0,34.0,44.0,56.0,58.0,58.0,58.0
0,2018-06-28,6.0,15.0,34.0,41.0,59.0,60.0,60.0,60.0
0,2018-06-28,3.0,13.0,26.0,31.0,60.0,60.0,60.0,60.0
0,2018-06-28,2.0,3.0,16.0,25.0,27.0,27.0,27.0,27.0
1,2018-06-28,2.0,15.0,34.0,48.0,49.0,51.0,53.0,56.0
0,2018-06-28,-1.0,4.0,15.0,26.0,47.0,55.0,55.0,55.0
0,2018-06-28,8.0,13.0,20.0,38.0,38.0,38.0,38.0,38.0
0,2018-06-28,9.0,18.0,40.0,71.0,104.0,109.0,110.0,113.0
0,2018-06-28,-1.0,17.0,22.0,28.0,48.0,48.0,48.0,48.0
0,2018-06-28,9.0,16.0,28.0,47.0,90.0,91.0,91.0,91.0
0,2018-06-28,2.0,4.0,16.0,21.0,41.0,48.0,48.0,48.0
0,2018-06-28,-1.0,19.0,50.0,62.0,90.0,103.0,104.0,104.0
0,2018-06-28,2.0,2.0,4.0,6.0,69.0,70.0,70.0,72.0
0,2018-06-28,4.0,8.0,10.0,12.0,30.0,36.0,59.0,59.0
0,2018-06-28,6.0,8.0,14.0,19.0,32.0,42.0,44.0,44.0
0,2018-06-28,7.0,9.0,21.0,43.0,61.0,70.0,73.0,73.0
0,2018-06-28,9.0,23.0,29.0,36.0,64.0,77.0,88.0,90.0
0,2018-06-28,7.0,15.0,42.0,62.0,67.0,67.0,67.0,68.0
0,2018-06-28,8.0,8.0,17.0,41.0,55.0,59.0,60.0,60.0
0,2018-06-28,2.0,2.0,7.0,12.0,35.0,36.0,38.0,38.0
0,2018-06-28,4.0,6.0,13.0,18.0,19.0,19.0,19.0,19.0
0,2018-06-28,4.0,31.0,40.0,56.0,66.0,67.0,68.0,68.0
0,2018-06-28,-1.0,3.0,29.0,48.0,62.0,62.0,62.0,62.0
0,2018-06-28,2.0,5.0,15.0,20.0,29.0,50.0,58.0,59.0
0,2018-06-28,2.0,4.0,18.0,28.0,43.0,43.0,44.0,44.0
0,2018-06-28,2.0,3.0,12.0,15.0,18.0,18.0,19.0,19.0
0,2018-06-28,-1.0,3.0,28.0,34.0,42.0,48.0,50.0,50.0
0,2018-06-28,-1.0,-1.0,7.0,13.0,23.0,23.0,24.0,24.0
0,2018-06-28,-1.0,5.0,15.0,23.0,29.0,29.0,29.0,29.0
0,2018-06-28,-1.0,3.0,5.0,5.0,17.0,17.0,17.0,17.0
0,2018-06-28,9.0,21.0,52.0,55.0,59.0,60.0,61.0,61.0
0,2018-06-28,11.0,21.0,64.0,66.0,72.0,72.0,72.0,72.0
0,2018-06-28,-1.0,8.0,24.0,28.0,32.0,32.0,32.0,32.0
0,2018-06-28,2.0,8.0,25.0,33.0,45.0,52.0,52.0,53.0
0,2018-06-28,-1.0,8.0,13.0,17.0,26.0,36.0,37.0,39.0
0,2018-06-28,6.0,12.0,23.0,52.0,98.0,117.0,121.0,121.0
0,2018-06-28,4.0,6.0,36.0,47.0,61.0,67.0,72.0,74.0
0,2018-06-28,7.0,27.0,46.0,54.0,68.0,71.0,71.0,71.0
0,2018-06-28,3.0,7.0,15.0,21.0,29.0,34.0,34.0,34.0
0,2018-06-28,-1.0,5.0,23.0,32.0,40.0,41.0,41.0,41.0
0,2018-06-28,-1.0,3.0,24.0,29.0,33.0,34.0,34.0,34.0
0,2018-06-28,-1.0,-1.0,22.0,26.0,39.0,41.0,42.0,42.0
0,2018-06-28,-1.0,4.0,13.0,25.0,88.0,98.0,98.0,98.0
0,2018-06-28,-1.0,14.0,41.0,68.0,109.0,126.0,132.0,132.0
0,2018-06-28,-1.0,2.0,7.0,19.0,20.0,21.0,22.0,22.0
0,2018-06-28,-1.0,2.0,10.0,20.0,56.0,62.0,62.0,63.0
0,2018-06-28,2.0,9.0,18.0,24.0,33.0,43.0,46.0,47.0
0,2018-06-28,2.0,6.0,10.0,20.0,50.0,51.0,53.0,53.0
1,2018-06-28,-1.0,2.0,7.0,23.0,24.0,24.0,24.0,25.0
0,2018-06-28,4.0,14.0,25.0,36.0,43.0,44.0,53.0,53.0
0,2018-06-28,-1.0,2.0,5.0,8.0,8.0,9.0,9.0,9.0
0,2018-06-28,-1.0,10.0,27.0,55.0,63.0,66.0,67.0,70.0
0,2018-06-28,9.0,28.0,38.0,52.0,60.0,67.0,75.0,81.0
0,2018-06-28,9.0,10.0,31.0,42.0,54.0,54.0,54.0,54.0
0,2018-06-28,-1.0,3.0,12.0,17.0,24.0,25.0,26.0,26.0
0,2018-06-28,3.0,13.0,23.0,37.0,48.0,48.0,48.0,48.0
0,2018-06-28,3.0,6.0,11.0,15.0,44.0,58.0,60.0,60.0
0,2018-06-28,4.0,6.0,11.0,20.0,33.0,38.0,39.0,39.0
0,2018-06-28,2.0,4.0,20.0,30.0,34.0,35.0,37.0,40.0
0,2018-06-28,3.0,19.0,37.0,45.0,92.0,110.0,110.0,110.0
0,2018-06-28,2.0,9.0,43.0,48.0,52.0,52.0,52.0,52.0
1,2018-06-28,-1.0,5.0,36.0,38.0,44.0,45.0,50.0,50.0
0,2018-06-28,-1.0,3.0,6.0,8.0,15.0,16.0,16.0,16.0
0,2018-06-28,6.0,12.0,34.0,43.0,73.0,78.0,78.0,79.0
0,2018-06-28,5.0,10.0,31.0,49.0,76.0,81.0,81.0,81.0
0,2018-06-28,3.0,4.0,6.0,28.0,28.0,28.0,28.0,28.0
0,2018-06-28,-1.0,4.0,37.0,55.0,66.0,71.0,71.0,71.0
1,2018-06-28,3.0,4.0,29.0,45.0,88.0,110.0,110.0,110.0
0,2018-06-28,-1.0,2.0,28.0,31.0,34.0,35.0,36.0,36.0
0,2018-06-28,5.0,14.0,22.0,28.0,50.0,52.0,52.0,52.0
1,2018-06-28,3.0,4.0,24.0,31.0,73.0,82.0,82.0,83.0
0,2018-06-28,3.0,5.0,8.0,10.0,25.0,37.0,46.0,46.0
0,2018-06-28,-1.0,12.0,36.0,56.0,83.0,91.0,91.0,91.0
0,2018-06-28,12.0,21.0,30.0,45.0,58.0,65.0,66.0,67.0
0,2018-06-28,3.0,7.0,21.0,27.0,56.0,65.0,65.0,65.0
0,2018-06-28,2.0,7.0,17.0,30.0,53.0,62.0,62.0,62.0
0,2018-06-28,3.0,23.0,58.0,73.0,84.0,85.0,86.0,87.0
0,2018-06-28,5.0,29.0,42.0,57.0,70.0,76.0,76.0,76.0
1,2018-06-28,2.0,3.0,32.0,42.0,96.0,110.0,110.0,110.0
0,2018-06-28,-1.0,4.0,12.0,13.0,46.0,49.0,49.0,49.0
1,2018-06-28,2.0,9.0,48.0,54.0,64.0,65.0,66.0,66.0
0,2018-06-28,2.0,6.0,17.0,25.0,32.0,32.0,33.0,33.0
0,2018-06-28,8.0,12.0,22.0,33.0,62.0,62.0,62.0,62.0
0,2018-06-28,-1.0,7.0,24.0,44.0,69.0,79.0,86.0,86.0
0,2018-06-28,4.0,7.0,21.0,27.0,28.0,28.0,28.0,32.0
0,2018-06-28,-1.0,2.0,4.0,7.0,21.0,21.0,37.0,40.0
0,2018-06-28,5.0,13.0,30.0,38.0,79.0,95.0,95.0,95.0
0,2018-06-28,4.0,10.0,19.0,21.0,40.0,40.0,42.0,42.0
0,2018-06-28,3.0,13.0,28.0,29.0,45.0,45.0,45.0,45.0
0,2018-06-28,3.0,21.0,35.0,51.0,91.0,122.0,122.0,122.0
0,2018-06-28,2.0,19.0,44.0,56.0,66.0,68.0,68.0,68.0
0,2018-06-28,5.0,17.0,48.0,50.0,53.0,65.0,65.0,65.0
1,2018-06-28,10.0,25.0,46.0,50.0,62.0,62.0,62.0,62.0
0,2018-06-28,3.0,11.0,17.0,21.0,25.0,25.0,25.0,25.0
0,2018-06-28,10.0,17.0,26.0,43.0,61.0,96.0,96.0,96.0
0,2018-06-28,7.0,23.0,56.0,59.0,70.0,70.0,71.0,71.0
0,2018-06-28,2.0,13.0,26.0,33.0,78.0,87.0,87.0,87.0
0,2018-06-28,-1.0,4.0,22.0,34.0,34.0,34.0,34.0,34.0
0,2018-06-28,4.0,18.0,44.0,63.0,105.0,117.0,118.0,118.0
0,2018-06-28,2.0,44.0,97.0,98.0,98.0,98.0,98.0,98.0
1,2018-06-28,-1.0,3.0,12.0,17.0,17.0,17.0,17.0,17.0
1,2018-06-28,-1.0,8.0,25.0,29.0,38.0,40.0,45.0,45.0
0,2018-06-28,-1.0,9.0,20.0,23.0,43.0,51.0,51.0,51.0
0,2018-06-28,9.0,19.0,51.0,74.0,78.0,85.0,87.0,87.0
0,2018-06-28,2.0,17.0,26.0,40.0,51.0,52.0,52.0,52.0
0,2018-06-28,6.0,11.0,44.0,67.0,71.0,72.0,79.0,84.0
1,2018-06-28,2.0,8.0,27.0,43.0,64.0,65.0,65.0,66.0
0,2018-06-28,2.0,6.0,10.0,13.0,22.0,40.0,49.0,50.0
0,2018-06-28,2.0,3.0,7.0,20.0,56.0,64.0,64.0,64.0
0,2018-06-28,2.0,6.0,19.0,22.0,30.0,30.0,30.0,30.0
0,2018-06-28,-1.0,3.0,11.0,12.0,18.0,34.0,35.0,35.0
0,2018-06-28,2.0,4.0,15.0,18.0,84.0,91.0,91.0,91.0
0,2018-06-28,-1.0,2.0,8.0,10.0,20.0,24.0,24.0,25.0
0,2018-06-28,2.0,8.0,25.0,50.0,50.0,50.0,50.0,50.0
0,2018-06-28,-1.0,16.0,22.0,49.0,56.0,58.0,58.0,58.0
0,2018-06-28,-1.0,18.0,34.0,40.0,48.0,49.0,50.0,50.0
0,2018-06-28,-1.0,6.0,13.0,30.0,64.0,91.0,100.0,101.0
0,2018-06-28,-1.0,3.0,7.0,9.0,19.0,29.0,37.0,37.0
0,2018-06-28,4.0,37.0,53.0,56.0,81.0,88.0,93.0,94.0
0,2018-06-28,-1.0,4.0,18.0,21.0,25.0,28.0,28.0,28.0
0,2018-06-28,4.0,9.0,22.0,35.0,53.0,62.0,66.0,66.0
0,2018-06-28,4.0,7.0,28.0,38.0,58.0,70.0,71.0,74.0
0,2018-06-28,4.0,8.0,32.0,48.0,52.0,52.0,52.0,52.0
0,2018-06-28,6.0,14.0,33.0,49.0,59.0,60.0,67.0,67.0
0,2018-06-28,10.0,22.0,48.0,51.0,126.0,132.0,132.0,132.0
1,2018-06-28,2.0,4.0,34.0,60.0,78.0,83.0,108.0,109.0
0,2018-06-28,6.0,13.0,32.0,38.0,40.0,41.0,44.0,44.0
0,2018-06-28,2.0,8.0,32.0,44.0,57.0,80.0,86.0,87.0
0,2018-06-28,2.0,4.0,15.0,17.0,17.0,17.0,17.0,17.0
0,2018-06-28,-1.0,7.0,15.0,20.0,31.0,47.0,48.0,48.0
0,2018-06-28,6.0,22.0,47.0,70.0,74.0,80.0,80.0,80.0
0,2018-06-28,4.0,13.0,26.0,37.0,119.0,119.0,119.0,119.0
0,2018-06-28,2.0,3.0,6.0,9.0,34.0,38.0,39.0,39.0
0,2018-06-28,3.0,10.0,17.0,25.0,48.0,56.0,65.0,67.0
0,2018-06-28,2.0,6.0,30.0,40.0,55.0,60.0,60.0,60.0
0,2018-06-28,-1.0,-1.0,11.0,17.0,38.0,44.0,49.0,50.0
0,2018-06-28,2.0,10.0,16.0,25.0,34.0,34.0,34.0,34.0
0,2018-06-28,-1.0,4.0,14.0,31.0,44.0,63.0,63.0,64.0
0,2018-06-28,2.0,9.0,24.0,30.0,63.0,85.0,86.0,87.0
0,2018-06-28,-1.0,19.0,31.0,33.0,79.0,89.0,90.0,90.0
0,2018-06-28,3.0,13.0,39.0,58.0,90.0,105.0,113.0,114.0
1,2018-06-28,-1.0,23.0,48.0,72.0,102.0,110.0,110.0,110.0
0,2018-06-28,8.0,10.0,20.0,23.0,30.0,31.0,31.0,31.0
0,2018-06-28,12.0,18.0,39.0,49.0,55.0,56.0,57.0,57.0
0,2018-06-28,-1.0,13.0,29.0,31.0,33.0,33.0,33.0,33.0
0,2018-06-28,2.0,3.0,12.0,25.0,34.0,39.0,41.0,41.0
0,2018-06-28,5.0,7.0,24.0,50.0,73.0,74.0,75.0,75.0
0,2018-06-28,-1.0,2.0,4.0,24.0,28.0,29.0,29.0,30.0
0,2018-06-28,4.0,6.0,22.0,27.0,29.0,29.0,29.0,29.0
0,2018-06-28,-1.0,5.0,23.0,38.0,56.0,67.0,68.0,68.0
0,2018-06-28,2.0,7.0,15.0,30.0,88.0,114.0,120.0,123.0
0,2018-06-28,3.0,12.0,25.0,30.0,66.0,102.0,104.0,104.0
0,2018-06-28,14.0,23.0,40.0,57.0,71.0,74.0,74.0,75.0
0,2018-06-28,9.0,14.0,29.0,34.0,69.0,81.0,92.0,95.0
0,2018-06-28,-1.0,3.0,23.0,26.0,26.0,26.0,26.0,26.0
0,2018-06-28,-1.0,3.0,6.0,16.0,16.0,16.0,17.0,18.0
0,2018-06-28,10.0,40.0,54.0,67.0,108.0,142.0,144.0,146.0
0,2018-06-28,2.0,5.0,21.0,28.0,48.0,53.0,53.0,53.0
0,2018-06-28,-1.0,3.0,9.0,15.0,33.0,36.0,37.0,37.0
1,2018-06-28,-1.0,-1.0,15.0,19.0,23.0,35.0,36.0,36.0
0,2018-06-28,10.0,27.0,57.0,82.0,85.0,85.0,85.0,85.0
1,2018-06-28,-1.0,-1.0,11.0,13.0,21.0,21.0,21.0,21.0
0,2018-06-28,-1.0,7.0,13.0,25.0,27.0,27.0,27.0,27.0
0,2018-06-28,5.0,10.0,36.0,58.0,76.0,77.0,77.0,77.0
0,2018-06-28,5.0,8.0,35.0,42.0,57.0,63.0,63.0,63.0
0,2018-06-28,3.0,15.0,60.0,62.0,97.0,102.0,102.0,103.0
0,2018-06-28,4.0,5.0,24.0,35.0,44.0,45.0,45.0,45.0
0,2018-06-28,5.0,29.0,61.0,80.0,88.0,88.0,88.0,89.0
1,2018-06-28,-1.0,3.0,39.0,41.0,47.0,47.0,50.0,50.0
1,2018-06-28,3.0,4.0,55.0,68.0,74.0,76.0,78.0,78.0
0,2018-06-28,4.0,7.0,21.0,25.0,37.0,40.0,42.0,43.0
0,2018-06-28,2.0,11.0,22.0,28.0,55.0,59.0,60.0,60.0
0,2018-06-28,2.0,20.0,30.0,31.0,31.0,31.0,31.0,31.0
0,2018-06-28,-1.0,2.0,17.0,56.0,60.0,62.0,62.0,62.0
0,2018-06-28,2.0,6.0,17.0,17.0,32.0,34.0,37.0,41.0
1,2018-06-28,-1.0,-1.0,5.0,10.0,25.0,28.0,30.0,30.0
0,2018-06-28,3.0,3.0,13.0,18.0,38.0,47.0,47.0,47.0
0,2018-06-28,6.0,11.0,23.0,27.0,37.0,37.0,37.0,37.0
0,2018-06-28,8.0,19.0,34.0,37.0,68.0,69.0,70.0,70.0
1,2018-06-28,2.0,4.0,30.0,32.0,41.0,46.0,46.0,46.0
0,2018-06-28,6.0,11.0,37.0,44.0,46.0,46.0,46.0,46.0
1,2018-06-28,-1.0,29.0,39.0,49.0,74.0,78.0,79.0,79.0
0,2018-06-28,4.0,14.0,31.0,41.0,63.0,82.0,84.0,84.0
0,2018-06-28,12.0,19.0,21.0,32.0,66.0,73.0,79.0,79.0
0,2018-06-28,-1.0,-1.0,12.0,18.0,20.0,22.0,25.0,25.0
0,2018-06-28,-1.0,3.0,15.0,25.0,31.0,33.0,34.0,35.0
0,2018-06-28,-1.0,6.0,8.0,8.0,10.0,27.0,27.0,27.0
0,2018-06-28,-1.0,2.0,19.0,35.0,38.0,38.0,38.0,38.0
0,2018-06-28,8.0,26.0,36.0,49.0,57.0,60.0,61.0,61.0
0,2018-06-28,6.0,18.0,39.0,53.0,86.0,103.0,108.0,115.0
0,2018-06-28,2.0,4.0,19.0,26.0,27.0,27.0,27.0,27.0
0,2018-06-28,2.0,7.0,12.0,20.0,21.0,22.0,22.0,22.0
0,2018-06-28,-1.0,8.0,27.0,43.0,46.0,46.0,47.0,47.0
0,2018-06-28,14.0,37.0,48.0,61.0,72.0,73.0,76.0,80.0
0,2018-06-28,9.0,31.0,42.0,51.0,78.0,80.0,81.0,81.0
0,2018-06-28,-1.0,7.0,10.0,15.0,24.0,24.0,24.0,24.0
0,2018-06-28,2.0,5.0,13.0,22.0,89.0,107.0,112.0,115.0
0,2018-06-28,2.0,2.0,9.0,9.0,11.0,11.0,11.0,11.0
0,2018-06-28,11.0,25.0,30.0,39.0,58.0,61.0,61.0,61.0
0,2018-06-28,6.0,9.0,30.0,51.0,96.0,114.0,118.0,127.0
0,2018-06-28,3.0,17.0,38.0,52.0,69.0,72.0,74.0,74.0
0,2018-06-28,5.0,10.0,21.0,28.0,39.0,39.0,41.0,41.0
0,2018-06-28,6.0,10.0,25.0,28.0,28.0,29.0,29.0,29.0
0,2018-06-28,-1.0,5.0,10.0,20.0,37.0,38.0,38.0,38.0
0,2018-06-28,6.0,14.0,28.0,36.0,36.0,36.0,37.0,37.0
0,2018-06-28,3.0,5.0,18.0,20.0,38.0,48.0,48.0,48.0
0,2018-06-28,3.0,14.0,39.0,50.0,85.0,86.0,86.0,86.0
0,2018-06-28,3.0,5.0,15.0,24.0,25.0,27.0,27.0,28.0
0,2018-06-28,-1.0,-1.0,2.0,19.0,26.0,26.0,28.0,28.0
0,2018-06-28,3.0,19.0,29.0,46.0,46.0,46.0,46.0,46.0
0,2018-06-28,7.0,21.0,32.0,34.0,49.0,49.0,49.0,49.0
0,2018-06-28,2.0,6.0,12.0,16.0,76.0,79.0,79.0,79.0
0,2018-06-28,3.0,5.0,10.0,15.0,27.0,31.0,31.0,31.0
1,2018-06-28,-1.0,8.0,53.0,56.0,70.0,70.0,70.0,70.0
0,2018-06-28,3.0,6.0,16.0,22.0,24.0,24.0,24.0,24.0
1,2018-06-28,-1.0,-1.0,54.0,69.0,71.0,71.0,71.0,71.0
0,2018-06-28,4.0,7.0,31.0,61.0,101.0,113.0,113.0,113.0
0,2018-06-28,6.0,8.0,22.0,28.0,57.0,68.0,69.0,69.0
0,2018-06-28,3.0,13.0,23.0,27.0,44.0,53.0,59.0,61.0
0,2018-06-28,2.0,10.0,19.0,21.0,29.0,29.0,29.0,29.0
0,2018-06-28,11.0,21.0,37.0,70.0,77.0,77.0,77.0,77.0
0,2018-06-28,8.0,10.0,31.0,32.0,47.0,49.0,49.0,49.0
0,2018-06-28,2.0,4.0,14.0,22.0,72.0,89.0,95.0,95.0
1,2018-06-28,-1.0,2.0,11.0,27.0,29.0,29.0,29.0,29.0
0,2018-06-28,4.0,17.0,26.0,33.0,48.0,52.0,52.0,52.0
0,2018-06-28,7.0,11.0,30.0,39.0,63.0,69.0,81.0,86.0
0,2018-06-28,5.0,23.0,59.0,70.0,77.0,78.0,78.0,78.0
0,2018-06-28,3.0,6.0,20.0,35.0,46.0,49.0,49.0,49.0
1,2018-06-28,-1.0,2.0,23.0,24.0,30.0,33.0,35.0,35.0
0,2018-06-28,8.0,24.0,46.0,71.0,100.0,139.0,148.0,155.0
0,2018-06-28,-1.0,7.0,18.0,35.0,69.0,75.0,78.0,78.0
0,2018-06-28,8.0,13.0,28.0,39.0,64.0,64.0,64.0,64.0
0,2018-06-28,2.0,8.0,28.0,46.0,46.0,46.0,46.0,46.0
0,2018-06-28,7.0,10.0,56.0,63.0,66.0,66.0,66.0,66.0
0,2018-06-28,-1.0,4.0,11.0,13.0,39.0,42.0,48.0,48.0
0,2018-06-28,4.0,9.0,29.0,47.0,55.0,55.0,55.0,55.0
0,2018-06-28,9.0,40.0,57.0,76.0,82.0,85.0,89.0,91.0
0,2018-06-28,4.0,26.0,44.0,54.0,64.0,64.0,64.0,64.0
0,2018-06-28,8.0,10.0,19.0,23.0,92.0,101.0,101.0,101.0
0,2018-06-28,3.0,22.0,53.0,61.0,64.0,65.0,65.0,65.0
1,2018-06-28,-1.0,3.0,32.0,41.0,64.0,64.0,65.0,65.0
0,2018-06-28,7.0,13.0,24.0,35.0,66.0,68.0,70.0,70.0
0,2018-06-28,3.0,16.0,40.0,48.0,53.0,53.0,57.0,58.0
0,2018-06-28,-1.0,-1.0,6.0,8.0,30.0,31.0,31.0,31.0
0,2018-06-28,8.0,23.0,29.0,34.0,49.0,51.0,51.0,51.0
0,2018-06-28,3.0,10.0,23.0,30.0,61.0,72.0,72.0,72.0
0,2018-06-28,8.0,13.0,38.0,56.0,72.0,76.0,81.0,81.0
0,2018-06-28,4.0,7.0,21.0,54.0,56.0,57.0,57.0,57.0
0,2018-06-28,2.0,5.0,19.0,24.0,43.0,47.0,48.0,48.0
1,2018-06-28,-1.0,2.0,12.0,15.0,49.0,58.0,59.0,59.0
0,2018-06-28,3.0,29.0,63.0,66.0,71.0,74.0,74.0,74.0
0,2018-06-28,-1.0,3.0,8.0,10.0,13.0,18.0,18.0,18.0
0,2018-06-28,-1.0,13.0,36.0,38.0,63.0,63.0,64.0,67.0
0,2018-06-28,3.0,8.0,41.0,46.0,65.0,71.0,72.0,74.0
0,2018-06-28,2.0,6.0,12.0,34.0,36.0,37.0,40.0,42.0
0,2018-06-28,4.0,9.0,29.0,32.0,37.0,45.0,47.0,47.0
0,2018-06-28,8.0,33.0,42.0,56.0,77.0,82.0,82.0,82.0
0,2018-06-28,4.0,10.0,23.0,27.0,32.0,33.0,38.0,38.0
0,2018-06-28,6.0,8.0,22.0,40.0,54.0,55.0,55.0,55.0
0,2018-06-28,7.0,29.0,53.0,69.0,76.0,79.0,79.0,79.0
0,2018-06-28,2.0,2.0,6.0,11.0,22.0,40.0,41.0,41.0
0,2018-06-28,2.0,4.0,25.0,32.0,32.0,32.0,32.0,32.0
0,2018-06-28,4.0,9.0,13.0,24.0,41.0,50.0,50.0,50.0
1,2018-06-28,4.0,36.0,71.0,87.0,124.0,130.0,139.0,139.0
0,2018-06-28,3.0,21.0,33.0,35.0,82.0,100.0,101.0,102.0
1,2018-06-28,-1.0,3.0,30.0,40.0,70.0,81.0,87.0,87.0
0,2018-06-28,4.0,25.0,39.0,51.0,65.0,72.0,72.0,72.0
0,2018-06-28,8.0,20.0,27.0,37.0,63.0,65.0,66.0,66.0
0,2018-06-28,10.0,35.0,64.0,78.0,107.0,109.0,110.0,110.0
0,2018-06-28,8.0,23.0,29.0,37.0,74.0,76.0,76.0,77.0
0,2018-06-28,6.0,12.0,23.0,42.0,44.0,62.0,72.0,74.0
0,2018-06-28,10.0,33.0,45.0,77.0,88.0,92.0,93.0,93.0
0,2018-06-28,11.0,30.0,37.0,52.0,63.0,63.0,63.0,63.0
0,2018-06-28,-1.0,3.0,8.0,15.0,23.0,25.0,26.0,26.0
0,2018-06-28,-1.0,23.0,36.0,40.0,46.0,65.0,65.0,65.0
0,2018-06-28,2.0,4.0,12.0,27.0,27.0,27.0,27.0,27.0
0,2018-06-28,-1.0,3.0,20.0,33.0,43.0,44.0,44.0,44.0
0,2018-06-28,-1.0,-1.0,-1.0,2.0,21.0,29.0,29.0,29.0
0,2018-06-28,-1.0,9.0,18.0,33.0,65.0,67.0,67.0,67.0
0,2018-06-28,8.0,12.0,45.0,57.0,61.0,62.0,62.0,62.0
0,2018-06-28,-1.0,4.0,8.0,10.0,11.0,21.0,28.0,28.0
0,2018-06-28,-1.0,4.0,20.0,34.0,36.0,36.0,36.0,36.0
0,2018-06-28,-1.0,2.0,11.0,11.0,12.0,12.0,12.0,12.0
0,2018-06-28,-1.0,5.0,17.0,22.0,31.0,47.0,55.0,55.0
0,2018-06-28,4.0,22.0,52.0,64.0,68.0,69.0,69.0,69.0
0,2018-06-28,-1.0,2.0,11.0,44.0,85.0,91.0,92.0,92.0
0,2018-06-28,-1.0,-1.0,5.0,6.0,6.0,6.0,6.0,6.0
1,2018-06-28,2.0,10.0,37.0,39.0,48.0,51.0,53.0,55.0
0,2018-06-28,-1.0,-1.0,5.0,11.0,15.0,19.0,19.0,19.0
0,2018-06-28,2.0,13.0,23.0,34.0,35.0,35.0,35.0,35.0
0,2018-06-28,6.0,27.0,50.0,72.0,102.0,111.0,111.0,113.0
0,2018-06-28,4.0,14.0,25.0,35.0,53.0,66.0,67.0,67.0
0,2018-06-28,9.0,30.0,64.0,67.0,86.0,86.0,87.0,87.0
1,2018-06-28,-1.0,3.0,42.0,61.0,99.0,105.0,105.0,105.0
0,2018-06-28,-1.0,-1.0,-1.0,2.0,10.0,11.0,11.0,11.0
0,2018-06-28,16.0,31.0,48.0,50.0,50.0,50.0,50.0,50.0
1,2018-06-28,2.0,2.0,17.0,25.0,44.0,45.0,45.0,46.0
0,2018-06-28,2.0,8.0,15.0,28.0,45.0,50.0,50.0,50.0
0,2018-06-28,2.0,6.0,14.0,18.0,61.0,72.0,75.0,77.0
0,2018-06-28,2.0,5.0,10.0,30.0,33.0,33.0,33.0,33.0
0,2018-06-28,-1.0,-1.0,30.0,48.0,49.0,49.0,49.0,49.0
0,2018-06-28,2.0,3.0,15.0,24.0,63.0,81.0,81.0,82.0
0,2018-06-28,-1.0,-1.0,16.0,17.0,17.0,17.0,17.0,17.0
0,2018-06-28,-1.0,2.0,10.0,11.0,19.0,22.0,23.0,23.0
0,2018-06-28,-1.0,3.0,10.0,22.0,27.0,27.0,27.0,27.0
0,2018-06-28,2.0,7.0,32.0,35.0,41.0,41.0,44.0,45.0
0,2018-06-28,2.0,11.0,30.0,53.0,64.0,79.0,84.0,91.0
0,2018-06-28,3.0,9.0,20.0,36.0,66.0,72.0,73.0,75.0
0,2018-06-28,2.0,7.0,36.0,40.0,56.0,60.0,60.0,61.0
0,2018-06-28,-1.0,4.0,20.0,44.0,142.0,152.0,163.0,164.0
0,2018-06-28,4.0,10.0,27.0,45.0,58.0,64.0,64.0,64.0
0,2018-06-28,6.0,16.0,33.0,42.0,52.0,57.0,61.0,63.0
1,2018-06-28,-1.0,8.0,25.0,31.0,44.0,48.0,60.0,61.0
0,2018-06-28,2.0,13.0,25.0,33.0,42.0,47.0,48.0,50.0
0,2018-06-28,4.0,12.0,20.0,27.0,40.0,66.0,70.0,71.0
0,2018-06-28,3.0,7.0,11.0,14.0,48.0,63.0,64.0,68.0
0,2018-06-28,-1.0,9.0,22.0,31.0,41.0,44.0,47.0,50.0
1,2018-06-28,-1.0,2.0,17.0,29.0,33.0,33.0,33.0,34.0
0,2018-06-28,-1.0,2.0,22.0,28.0,29.0,29.0,29.0,29.0
0,2018-06-28,2.0,5.0,9.0,17.0,22.0,54.0,58.0,60.0
0,2018-06-28,-1.0,8.0,17.0,30.0,33.0,33.0,33.0,35.0
0,2018-06-28,2.0,9.0,37.0,47.0,57.0,60.0,60.0,61.0
0,2018-06-28,-1.0,9.0,18.0,27.0,80.0,89.0,89.0,89.0
0,2018-06-28,3.0,11.0,61.0,71.0,80.0,92.0,92.0,92.0
0,2018-06-28,10.0,17.0,28.0,34.0,46.0,47.0,47.0,47.0
